SubjTrial,SubjectID,ExpNum,ItemNum,Response,MiddleTerm1,MiddleTerm2,relationtype,TrialType,Syllogism,ListNum,OrderNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
24_25,24,N5-c-M3,25,0,mothers,mothers,*,Invalid Filler,Darii*,1,1,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,6410,Darii,0,1,0,0
24_26,24,N5-c-M3,26,0,noun,verb,category,Related,Disamis,1,1,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,31217,Disamis,0,1,0,0
24_27,24,N5-c-M3,27,0,lion,religion,*,Unrelated,Datisi,1,1,All lions are felines,Some religions are cults,Some cults are felines,NA,2357,Datisi,0,1,0,0
24_28,24,N5-c-M3,28,0,blackboard,chalk,instrument,Related,Dimatis,1,1,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,16477,Dimatis,0,1,0,0
24_29,24,N5-c-M3,29,0,pepperoni,alcohol,*,Unrelated,Disamis,1,1,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,2417,Disamis,0,1,0,0
24_30,24,N5-c-M3,30,0,gang,feet,*,Unrelated,Disamis,1,1,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,4094,Disamis,0,1,0,0
24_31,24,N5-c-M3,31,0,dresses,dresses,*,Invalid Filler,Darii*,1,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,26064,Darii,0,1,0,0
24_32,24,N5-c-M3,32,0,colors,colors,*,Invalid Filler,Disamis*,1,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,2536,Disamis,0,1,0,0
24_33,24,N5-c-M3,33,0,official,cereal,*,Unrelated,Disamis,1,1,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,2469,Disamis,0,1,0,0
24_34,24,N5-c-M3,34,1,ponies,ponies,*,Valid Filler,Datisi,1,1,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,3443,Datisi,1,1,0,0
24_35,24,N5-c-M3,35,0,antiques,antiques,*,Invalid Filler,Darii*,1,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,2885,Darii,0,1,0,0
24_36,24,N5-c-M3,36,1,swords,swords,*,Valid Filler,Disamis,1,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,6897,Disamis,1,1,0,0
24_37,24,N5-c-M3,37,1,cloak,dagger,script,Related,Disamis,1,1,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,2129,Disamis,0,0,0,0
24_38,24,N5-c-M3,38,1,statues,statues,*,Valid Filler,Datisi,1,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,2178,Datisi,1,1,0,0
24_39,24,N5-c-M3,39,1,dances,dances,*,Invalid Filler,Darii*,1,1,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,3015,Darii,0,0,0,0
24_40,24,N5-c-M3,40,1,stones,stones,*,Invalid Filler,Datisi*,1,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,6703,Datisi,0,0,0,0
24_41,24,N5-c-M3,41,0,mammal,weekend,*,Unrelated,Datisi,1,1,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,15385,Datisi,0,1,0,0
24_42,24,N5-c-M3,42,1,surgery,hall,*,Unrelated,Dimatis,1,1,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,2886,Dimatis,0,0,0,0
24_43,24,N5-c-M3,43,1,spices,spices,*,Invalid Filler,Dimatis*,1,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,2514,Dimatis,0,0,0,0
24_44,24,N5-c-M3,44,1,mugs,mugs,*,Valid Filler,Datisi,1,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,1807,Datisi,1,1,0,0
24_45,24,N5-c-M3,45,1,peppers,peppers,*,Invalid Filler,Dimatis*,1,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,2637,Dimatis,0,0,0,0
24_46,24,N5-c-M3,46,0,sausages,sausages,*,Invalid Filler,Datisi*,1,1,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,15243,Datisi,0,1,0,0
24_47,24,N5-c-M3,47,1,waist,hip,category,Related,Darii,1,1,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,4054,Darii,0,0,0,0
24_48,24,N5-c-M3,48,1,dolls,dolls,*,Valid Filler,Darii,1,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,8967,Darii,1,1,0,0
24_49,24,N5-c-M3,49,1,liars,liars,*,Valid Filler,Dimatis,1,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,1469,Dimatis,1,1,0,0
24_50,24,N5-c-M3,50,0,actors,actors,*,Invalid Filler,Datisi*,1,1,All male leads are actors,Some actors are women,Some women are male leads,NA,2040,Datisi,0,1,0,0
24_51,24,N5-c-M3,51,0,funerals,funerals,*,Invalid Filler,Datisi*,1,1,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,5078,Datisi,0,1,0,0
24_52,24,N5-c-M3,52,1,thieves,thieves,*,Invalid Filler,Dimatis*,1,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,3604,Dimatis,0,0,0,0
24_53,24,N5-c-M3,53,0,journal,hamburger,*,Unrelated,Darii,1,1,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,12761,Darii,0,1,0,0
24_54,24,N5-c-M3,54,1,burgers,burgers,*,Valid Filler,Disamis,1,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,3209,Disamis,1,1,0,0
24_55,24,N5-c-M3,55,1,tortoise,syrup,*,Unrelated,Darii,1,1,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,72106,Darii,0,0,0,0
24_56,24,N5-c-M3,56,0,ambulance,emergency,script,Related,Darii,1,1,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,1881,Darii,0,1,0,0
25_1,25,N5-c-M3,1,0,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,2697,Datisi,0,1,0,0
25_2,25,N5-c-M3,2,1,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,2231,Disamis,1,1,0,0
25_3,25,N5-c-M3,3,0,sausages,sausages,*,Invalid Filler,Datisi*,1,2,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,2811,Datisi,0,1,0,0
25_4,25,N5-c-M3,4,0,mothers,mothers,*,Invalid Filler,Darii*,1,2,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,2644,Darii,0,1,0,0
25_5,25,N5-c-M3,5,1,rifles,rifles,*,Valid Filler,Disamis,1,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,1817,Disamis,1,1,0,0
25_6,25,N5-c-M3,6,1,rabbi,toothbrush,*,Unrelated,Darii,1,2,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,2332,Darii,0,0,0,0
25_7,25,N5-c-M3,7,1,peppers,peppers,*,Invalid Filler,Dimatis*,1,2,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,2427,Dimatis,0,0,0,0
25_8,25,N5-c-M3,8,1,compass,direction,instrument,Related,Datisi,1,2,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,2780,Datisi,0,0,0,0
25_9,25,N5-c-M3,9,1,toilets,toilets,*,Invalid Filler,Disamis*,1,2,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,3184,Disamis,0,0,0,0
25_10,25,N5-c-M3,10,0,sock,shoe,category,Related,Datisi,1,2,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,2373,Datisi,0,1,0,0
25_11,25,N5-c-M3,11,1,microscope,mob,*,Unrelated,Dimatis,1,2,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,1800,Dimatis,0,0,0,0
25_12,25,N5-c-M3,12,0,knight,armor,script,Related,Datisi,1,2,All knights are brave,Some armors are decorations,Some decorations are brave,NA,2050,Datisi,0,1,0,0
25_13,25,N5-c-M3,13,0,sack,clam,*,Unrelated,Dimatis,1,2,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,2285,Dimatis,0,1,0,0
25_14,25,N5-c-M3,14,1,clowns,clowns,*,Valid Filler,Darii,1,2,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,1896,Darii,1,1,0,0
25_15,25,N5-c-M3,15,1,widows,widows,*,Valid Filler,Dimatis,1,2,Some parents are widows ,All widows are women,Some women are parents,NA,2089,Dimatis,1,1,0,0
25_16,25,N5-c-M3,16,1,lion,religion,*,Unrelated,Datisi,1,2,All lions are felines,Some religions are cults,Some cults are felines,NA,2639,Datisi,0,0,0,0
25_17,25,N5-c-M3,17,1,liars,liars,*,Valid Filler,Dimatis,1,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,2231,Dimatis,1,1,0,0
25_18,25,N5-c-M3,18,1,trucks,trucks,*,Valid Filler,Dimatis,1,2,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,1612,Dimatis,1,1,0,0
25_19,25,N5-c-M3,19,1,funerals,funerals,*,Invalid Filler,Datisi*,1,2,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,1674,Datisi,0,0,0,0
25_20,25,N5-c-M3,20,1,mugs,mugs,*,Valid Filler,Datisi,1,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,1871,Datisi,1,1,0,0
25_21,25,N5-c-M3,21,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,2,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,2295,Dimatis,0,1,0,0
25_22,25,N5-c-M3,22,0,stones,stones,*,Invalid Filler,Datisi*,1,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,2209,Datisi,0,1,0,0
25_23,25,N5-c-M3,23,1,pepperoni,alcohol,*,Unrelated,Disamis,1,2,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,2644,Disamis,0,0,0,0
25_24,25,N5-c-M3,24,0,cloak,dagger,script,Related,Disamis,1,2,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,2229,Disamis,0,1,0,0
25_25,25,N5-c-M3,25,1,antiques,antiques,*,Invalid Filler,Darii*,1,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,2161,Darii,0,0,0,0
25_26,25,N5-c-M3,26,0,journal,hamburger,*,Unrelated,Darii,1,2,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,1935,Darii,0,1,0,0
25_27,25,N5-c-M3,27,1,ponies,ponies,*,Valid Filler,Datisi,1,2,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,1663,Datisi,1,1,0,0
25_28,25,N5-c-M3,28,1,actors,actors,*,Invalid Filler,Datisi*,1,2,All male leads are actors,Some actors are women,Some women are male leads,NA,2106,Datisi,0,0,0,0
25_29,25,N5-c-M3,29,1,beans,rice,category,Related,Darii,1,2,All beans are legumes,Some grains are rice,Some grains are legumes,NA,1641,Darii,0,0,0,0
25_30,25,N5-c-M3,30,1,surgery,hall,*,Unrelated,Dimatis,1,2,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,2153,Dimatis,0,0,0,0
25_31,25,N5-c-M3,31,0,blackboard,chalk,instrument,Related,Dimatis,1,2,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,1708,Dimatis,0,1,0,0
25_32,25,N5-c-M3,32,1,spices,spices,*,Invalid Filler,Dimatis*,1,2,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,1969,Dimatis,0,0,0,0
25_33,25,N5-c-M3,33,1,poets,poets,*,Valid Filler,Datisi,1,2,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,1920,Datisi,1,1,0,0
25_34,25,N5-c-M3,34,0,official,cereal,*,Unrelated,Disamis,1,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,3431,Disamis,0,1,0,0
25_35,25,N5-c-M3,35,0,tortoise,syrup,*,Unrelated,Darii,1,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,2401,Darii,0,1,0,0
25_36,25,N5-c-M3,36,0,jaw ,mouth,category,Related,Disamis,1,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,2001,Disamis,0,1,0,0
25_37,25,N5-c-M3,37,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,1486,Dimatis,1,1,0,0
25_38,25,N5-c-M3,38,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,9076,Dimatis,0,1,0,0
25_39,25,N5-c-M3,39,1,statues,statues,*,Valid Filler,Datisi,1,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,1757,Datisi,1,1,0,0
25_40,25,N5-c-M3,40,0,ambulance,emergency,script,Related,Darii,1,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,1846,Darii,0,1,0,0
25_41,25,N5-c-M3,41,1,burgers,burgers,*,Valid Filler,Disamis,1,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,2846,Disamis,1,1,0,0
25_42,25,N5-c-M3,42,0,mammal,weekend,*,Unrelated,Datisi,1,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,4190,Datisi,0,1,0,0
25_43,25,N5-c-M3,43,1,singers,singers,*,Valid Filler,Darii,1,2,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,1932,Darii,1,1,0,0
25_44,25,N5-c-M3,44,1,noun,verb,category,Related,Disamis,1,2,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,2294,Disamis,0,0,0,0
25_45,25,N5-c-M3,45,1,dresses,dresses,*,Invalid Filler,Darii*,1,2,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,2168,Darii,0,0,0,0
25_46,25,N5-c-M3,46,1,grapes,grapes,*,Valid Filler,Disamis,1,2,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,2801,Disamis,1,1,0,0
25_47,25,N5-c-M3,47,1,steaks,steaks,*,Invalid Filler,Disamis*,1,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,1823,Disamis,0,0,0,0
25_48,25,N5-c-M3,48,0,thunder,lightning,category,Related,Dimatis,1,2,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,2058,Dimatis,0,1,0,0
25_49,25,N5-c-M3,49,1,gang,feet,*,Unrelated,Disamis,1,2,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,1685,Disamis,0,0,0,0
25_50,25,N5-c-M3,50,1,throne ,king,script,Related,Dimatis,1,2,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,1809,Dimatis,0,0,0,0
25_51,25,N5-c-M3,51,1,dances,dances,*,Invalid Filler,Darii*,1,2,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,3170,Darii,0,0,0,0
25_52,25,N5-c-M3,52,0,colors,colors,*,Invalid Filler,Disamis*,1,2,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,1929,Disamis,0,1,0,0
25_53,25,N5-c-M3,53,1,dolls,dolls,*,Valid Filler,Darii,1,2,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,2163,Darii,1,1,0,0
25_54,25,N5-c-M3,54,1,waist,hip,category,Related,Darii,1,2,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,2398,Darii,0,0,0,0
25_55,25,N5-c-M3,55,0,shapes,shapes,*,Invalid Filler,Disamis*,1,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,1767,Disamis,0,1,0,0
25_56,25,N5-c-M3,56,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,2,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,2740,Darii,1,1,0,0
26_1,26,N5-c-M3,1,-99,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,120002,Datisi,0,0,0,1
26_2,26,N5-c-M3,2,0,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,17719,Disamis,1,0,0,0
26_3,26,N5-c-M3,3,0,sausages,sausages,*,Invalid Filler,Datisi*,1,2,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,23860,Datisi,0,1,0,0
26_4,26,N5-c-M3,4,0,mothers,mothers,*,Invalid Filler,Darii*,1,2,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,8721,Darii,0,1,0,0
26_5,26,N5-c-M3,5,1,rifles,rifles,*,Valid Filler,Disamis,1,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,27697,Disamis,1,1,0,0
26_6,26,N5-c-M3,6,0,rabbi,toothbrush,*,Unrelated,Darii,1,2,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,28307,Darii,0,1,0,0
26_7,26,N5-c-M3,7,1,peppers,peppers,*,Invalid Filler,Dimatis*,1,2,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,65205,Dimatis,0,0,0,0
26_8,26,N5-c-M3,8,0,compass,direction,instrument,Related,Datisi,1,2,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,5624,Datisi,0,1,0,0
26_9,26,N5-c-M3,9,1,toilets,toilets,*,Invalid Filler,Disamis*,1,2,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,28369,Disamis,0,0,0,0
26_10,26,N5-c-M3,10,1,sock,shoe,category,Related,Datisi,1,2,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,5397,Datisi,0,0,0,0
26_11,26,N5-c-M3,11,0,microscope,mob,*,Unrelated,Dimatis,1,2,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,27060,Dimatis,0,1,0,0
26_12,26,N5-c-M3,12,1,knight,armor,script,Related,Datisi,1,2,All knights are brave,Some armors are decorations,Some decorations are brave,NA,3787,Datisi,0,0,0,0
26_13,26,N5-c-M3,13,0,sack,clam,*,Unrelated,Dimatis,1,2,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,37538,Dimatis,0,1,0,0
26_14,26,N5-c-M3,14,1,clowns,clowns,*,Valid Filler,Darii,1,2,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,45518,Darii,1,1,0,0
26_15,26,N5-c-M3,15,1,widows,widows,*,Valid Filler,Dimatis,1,2,Some parents are widows ,All widows are women,Some women are parents,NA,3624,Dimatis,1,1,0,0
26_16,26,N5-c-M3,16,0,lion,religion,*,Unrelated,Datisi,1,2,All lions are felines,Some religions are cults,Some cults are felines,NA,34795,Datisi,0,1,0,0
26_17,26,N5-c-M3,17,1,liars,liars,*,Valid Filler,Dimatis,1,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,4515,Dimatis,1,1,0,0
26_18,26,N5-c-M3,18,1,trucks,trucks,*,Valid Filler,Dimatis,1,2,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,2944,Dimatis,1,1,0,0
26_19,26,N5-c-M3,19,0,funerals,funerals,*,Invalid Filler,Datisi*,1,2,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,33880,Datisi,0,1,0,0
26_20,26,N5-c-M3,20,1,mugs,mugs,*,Valid Filler,Datisi,1,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,3368,Datisi,1,1,0,0
26_21,26,N5-c-M3,21,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,2,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,31811,Dimatis,0,1,0,0
26_22,26,N5-c-M3,22,0,stones,stones,*,Invalid Filler,Datisi*,1,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,27419,Datisi,0,1,0,0
26_23,26,N5-c-M3,23,0,pepperoni,alcohol,*,Unrelated,Disamis,1,2,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,25401,Disamis,0,1,0,0
26_24,26,N5-c-M3,24,0,cloak,dagger,script,Related,Disamis,1,2,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,4929,Disamis,0,1,0,0
26_25,26,N5-c-M3,25,1,antiques,antiques,*,Invalid Filler,Darii*,1,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,5385,Darii,0,0,0,0
26_26,26,N5-c-M3,26,0,journal,hamburger,*,Unrelated,Darii,1,2,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,29066,Darii,0,1,0,0
26_27,26,N5-c-M3,27,1,ponies,ponies,*,Valid Filler,Datisi,1,2,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,29369,Datisi,1,1,0,0
26_28,26,N5-c-M3,28,0,actors,actors,*,Invalid Filler,Datisi*,1,2,All male leads are actors,Some actors are women,Some women are male leads,NA,4206,Datisi,0,1,0,0
26_29,26,N5-c-M3,29,1,beans,rice,category,Related,Darii,1,2,All beans are legumes,Some grains are rice,Some grains are legumes,NA,3476,Darii,0,0,0,0
26_30,26,N5-c-M3,30,0,surgery,hall,*,Unrelated,Dimatis,1,2,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,25997,Dimatis,0,1,0,0
26_31,26,N5-c-M3,31,1,blackboard,chalk,instrument,Related,Dimatis,1,2,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,4388,Dimatis,0,0,0,0
26_32,26,N5-c-M3,32,1,spices,spices,*,Invalid Filler,Dimatis*,1,2,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,3558,Dimatis,0,0,0,0
26_33,26,N5-c-M3,33,1,poets,poets,*,Valid Filler,Datisi,1,2,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,2801,Datisi,1,1,0,0
26_34,26,N5-c-M3,34,0,official,cereal,*,Unrelated,Disamis,1,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,5148,Disamis,0,1,0,0
26_35,26,N5-c-M3,35,1,tortoise,syrup,*,Unrelated,Darii,1,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,3166,Darii,0,0,0,0
26_36,26,N5-c-M3,36,1,jaw ,mouth,category,Related,Disamis,1,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,3215,Disamis,0,0,0,0
26_37,26,N5-c-M3,37,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,4511,Dimatis,1,1,0,0
26_38,26,N5-c-M3,38,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,4139,Dimatis,0,1,0,0
26_39,26,N5-c-M3,39,1,statues,statues,*,Valid Filler,Datisi,1,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,3366,Datisi,1,1,0,0
26_40,26,N5-c-M3,40,0,ambulance,emergency,script,Related,Darii,1,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,4126,Darii,0,1,0,0
26_41,26,N5-c-M3,41,1,burgers,burgers,*,Valid Filler,Disamis,1,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,3370,Disamis,1,1,0,0
26_42,26,N5-c-M3,42,1,mammal,weekend,*,Unrelated,Datisi,1,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,3128,Datisi,0,0,0,0
26_43,26,N5-c-M3,43,1,singers,singers,*,Valid Filler,Darii,1,2,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,3372,Darii,1,1,0,0
26_44,26,N5-c-M3,44,1,noun,verb,category,Related,Disamis,1,2,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,3411,Disamis,0,0,0,0
26_45,26,N5-c-M3,45,1,dresses,dresses,*,Invalid Filler,Darii*,1,2,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,9293,Darii,0,0,0,0
26_46,26,N5-c-M3,46,1,grapes,grapes,*,Valid Filler,Disamis,1,2,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,3045,Disamis,1,1,0,0
26_47,26,N5-c-M3,47,1,steaks,steaks,*,Invalid Filler,Disamis*,1,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,3244,Disamis,0,0,0,0
26_48,26,N5-c-M3,48,0,thunder,lightning,category,Related,Dimatis,1,2,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,4237,Dimatis,0,1,0,0
26_49,26,N5-c-M3,49,1,gang,feet,*,Unrelated,Disamis,1,2,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,5665,Disamis,0,0,0,0
26_50,26,N5-c-M3,50,1,throne ,king,script,Related,Dimatis,1,2,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,5425,Dimatis,0,0,0,0
26_51,26,N5-c-M3,51,1,dances,dances,*,Invalid Filler,Darii*,1,2,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,3809,Darii,0,0,0,0
26_52,26,N5-c-M3,52,0,colors,colors,*,Invalid Filler,Disamis*,1,2,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,4457,Disamis,0,1,0,0
26_53,26,N5-c-M3,53,1,dolls,dolls,*,Valid Filler,Darii,1,2,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,3053,Darii,1,1,0,0
26_54,26,N5-c-M3,54,1,waist,hip,category,Related,Darii,1,2,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,3919,Darii,0,0,0,0
26_55,26,N5-c-M3,55,1,shapes,shapes,*,Invalid Filler,Disamis*,1,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,4727,Disamis,0,0,0,0
26_56,26,N5-c-M3,56,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,2,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,4352,Darii,1,1,0,0
27_1,27,N5-c-M3,1,0,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,9891,Dimatis,0,1,0,0
27_2,27,N5-c-M3,2,0,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,4585,Datisi,0,1,0,0
27_3,27,N5-c-M3,3,0,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,4358,Disamis,0,1,0,0
27_4,27,N5-c-M3,4,1,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NA,3526,Dimatis,1,1,0,0
