SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
13_48,13,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,2094,Dimatis,1,1,0,0
13_49,13,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,5320,Disamis,0,0,0,0
13_50,13,Pilot-1,50,1,negotiations,Valid Filler,Barbara,1,NA,6054,Barbara,1,1,0,0
13_51,13,Pilot-1,51,0,antiques,Invalid Filler,Darii*,1,NA,5398,Darii,0,1,0,0
13_52,13,Pilot-1,52,0,books,Polysemy,Dimatis,1,NA,3235,Dimatis,0,1,0,0
13_53,13,Pilot-1,53,1,dances,Invalid Filler,Darii*,1,NA,3214,Darii,0,0,0,0
13_54,13,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,2627,Disamis,0,1,0,0
13_55,13,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,3539,Datisi,0,1,0,0
13_56,13,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,4085,Datisi,0,1,0,0
13_57,13,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,4107,Darii,1,1,0,0
13_58,13,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,5086,Darii,0,1,0,0
13_59,13,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,3142,Barbara,0,1,0,0
13_60,13,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,4693,Barbara,0,1,0,0
14_1,14,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,6220,Datisi,1,1,0,0
14_2,14,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,5110,Disamis,1,1,0,0
14_3,14,Pilot-1,3,0,dresses,Invalid Filler,Darii*,1,NA,4852,Darii,0,1,0,0
14_4,14,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,3091,Dimatis,1,1,0,0
14_5,14,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,2972,Datisi,1,1,0,0
14_6,14,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,2882,Darii,1,1,0,0
14_7,14,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,2991,Darii,1,1,0,0
14_8,14,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,5143,Disamis,0,1,0,0
14_9,14,Pilot-1,9,1,toilets,Invalid Filler,Disamis*,1,NA,5736,Disamis,0,0,0,0
14_10,14,Pilot-1,10,0,dinners,Polysemy,Barbara,1,NA,5061,Barbara,0,1,0,0
14_11,14,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,3997,Disamis,1,1,0,0
14_12,14,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,3653,Datisi,0,1,0,0
14_13,14,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,2821,Dimatis,0,1,0,0
14_14,14,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,3773,Dimatis,0,1,0,0
14_15,14,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,3171,Datisi,0,1,0,0
14_16,14,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,3793,Datisi,0,1,0,0
14_17,14,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,3423,Barbara,0,1,0,0
14_18,14,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,3634,Barbara,1,1,0,0
14_19,14,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,4567,Dimatis,0,1,0,0
14_20,14,Pilot-1,20,1,sandwiches,Polysemy,Darii,1,NA,4054,Darii,0,0,0,0
14_21,14,Pilot-1,21,0,admissions,Homonymy,Barbara,1,NA,3987,Barbara,0,1,0,0
14_22,14,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,3264,Dimatis,1,1,0,0
14_23,14,Pilot-1,23,0,peppers,Invalid Filler,Dimatis*,1,NA,7005,Dimatis,0,1,0,0
14_24,14,Pilot-1,24,0,colors,Invalid Filler,Disamis*,1,NA,5858,Disamis,0,1,0,0
14_25,14,Pilot-1,25,1,examinations,Polysemy,Disamis,1,NA,4953,Disamis,0,0,0,0
14_26,14,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,3152,Darii,0,1,0,0
14_27,14,Pilot-1,27,1,dinosaurs,Valid Filler,Barbara,1,NA,5194,Barbara,1,1,0,0
14_28,14,Pilot-1,28,0,phones,Valid Filler,Barbara,1,NA,3942,Barbara,1,0,0,0
14_29,14,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,4482,Dimatis,0,1,0,0
14_30,14,Pilot-1,30,0,buildings,Invalid Filler,Barbara*,1,NA,5929,Barbara,0,1,0,0
14_31,14,Pilot-1,31,0,dates,Homonymy,Disamis,1,NA,10108,Disamis,0,1,0,0
14_32,14,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,3212,Disamis,1,1,0,0
14_33,14,Pilot-1,33,1,swords,Valid Filler,Disamis,1,NA,3052,Disamis,1,1,0,0
14_34,14,Pilot-1,34,1,ponies,Valid Filler,Datisi,1,NA,3212,Datisi,1,1,0,0
14_35,14,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,3273,Datisi,1,1,0,0
14_36,14,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,2831,Dimatis,1,1,0,0
14_37,14,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,4393,Disamis,0,1,0,0
14_38,14,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,2976,Darii,1,1,0,0
14_39,14,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,3161,Dimatis,0,1,0,0
14_40,14,Pilot-1,40,1,thieves,Invalid Filler,Dimatis*,1,NA,3912,Dimatis,0,0,0,0
14_41,14,Pilot-1,41,1,tracks,Homonymy,Darii,1,NA,6199,Darii,0,0,0,0
14_42,14,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,3646,Datisi,0,1,0,0
14_43,14,Pilot-1,43,1,columns,Homonymy,Datisi,1,NA,5457,Datisi,0,0,0,0
14_44,14,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,4407,Barbara,0,1,0,0
14_45,14,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,2583,Barbara,0,1,0,0
14_46,14,Pilot-1,46,1,actors,Invalid Filler,Datisi*,1,NA,3050,Datisi,0,0,0,0
14_47,14,Pilot-1,47,1,subscriptions,Polysemy,Darii,1,NA,4637,Darii,0,0,0,0
14_48,14,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,3317,Dimatis,1,1,0,0
14_49,14,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,4232,Disamis,0,0,0,0
14_50,14,Pilot-1,50,0,negotiations,Valid Filler,Barbara,1,NA,7126,Barbara,1,0,0,0
14_51,14,Pilot-1,51,1,antiques,Invalid Filler,Darii*,1,NA,5875,Darii,0,0,0,0
14_52,14,Pilot-1,52,0,books,Polysemy,Dimatis,1,NA,3693,Dimatis,0,1,0,0
14_53,14,Pilot-1,53,1,dances,Invalid Filler,Darii*,1,NA,4293,Darii,0,0,0,0
14_54,14,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,5323,Disamis,0,1,0,0
14_55,14,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,2751,Datisi,0,1,0,0
14_56,14,Pilot-1,56,1,funerals,Invalid Filler,Datisi*,1,NA,6777,Datisi,0,0,0,0
14_57,14,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,5285,Darii,1,1,0,0
14_58,14,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,4022,Darii,0,1,0,0
14_59,14,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,5282,Barbara,0,1,0,0
14_60,14,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,3132,Barbara,0,1,0,0
15_1,15,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,4976,Dimatis,0,1,1,1
15_2,15,Pilot-1,2,0,clocks,Invalid Filler,Barbara*,2,NA,3863,Barbara,0,1,1,1
15_3,15,Pilot-1,3,0,whales,Valid Filler,Barbara,2,NA,3959,Barbara,1,0,1,1
15_4,15,Pilot-1,4,1,antiques,Invalid Filler,Darii*,2,NA,4704,Darii,0,0,1,1
15_5,15,Pilot-1,5,1,classes,Polysemy,Disamis,2,NA,3280,Disamis,0,0,1,1
15_6,15,Pilot-1,6,1,negotiations,Valid Filler,Barbara,2,NA,4399,Barbara,1,1,1,1
15_7,15,Pilot-1,7,1,columns,Homonymy,Datisi,2,NA,3119,Datisi,0,0,1,1
15_8,15,Pilot-1,8,1,arms,Homonymy,Disamis,2,NA,3095,Disamis,0,0,1,1
15_9,15,Pilot-1,9,1,stones,Invalid Filler,Datisi*,2,NA,5080,Datisi,0,0,1,1
15_10,15,Pilot-1,10,1,phones,Valid Filler,Barbara,2,NA,2648,Barbara,1,1,1,1
15_11,15,Pilot-1,11,1,actors,Invalid Filler,Datisi*,2,NA,3216,Datisi,0,0,1,1
15_12,15,Pilot-1,12,1,oil,Polysemy,Datisi,2,NA,3608,Datisi,0,0,1,1
15_13,15,Pilot-1,13,1,sausages,Invalid Filler,Datisi*,2,NA,3266,Datisi,0,0,1,1
15_14,15,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,2240,Darii,1,1,1,1
15_15,15,Pilot-1,15,1,dates,Homonymy,Disamis,2,NA,6048,Disamis,0,0,1,1
15_16,15,Pilot-1,16,0,ponies,Valid Filler,Datisi,2,NA,2520,Datisi,1,0,1,1
15_17,15,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,2344,Disamis,1,1,1,1
15_18,15,Pilot-1,18,0,subscriptions,Polysemy,Darii,2,NA,2552,Darii,0,1,1,1
15_19,15,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,3264,Dimatis,1,1,1,1
15_20,15,Pilot-1,20,1,injuries,Invalid Filler,Dimatis*,2,NA,2616,Dimatis,0,0,1,1
15_21,15,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,2328,Datisi,1,1,1,1
15_22,15,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,2072,Datisi,1,1,1,1
15_23,15,Pilot-1,23,1,newspapers,Polysemy,Dimatis,2,NA,3960,Dimatis,0,0,1,1
15_24,15,Pilot-1,24,1,books,Polysemy,Dimatis,2,NA,3448,Dimatis,0,0,1,1
15_25,15,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,2256,Dimatis,1,1,1,1
15_26,15,Pilot-1,26,1,dances,Invalid Filler,Darii*,2,NA,2767,Darii,0,0,1,1
15_27,15,Pilot-1,27,1,clowns,Valid Filler,Darii,2,NA,2616,Darii,1,1,1,1
15_28,15,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,1832,Disamis,1,1,1,1
15_29,15,Pilot-1,29,0,dreams,Polysemy,Barbara,2,NA,2016,Barbara,0,1,1,1
15_30,15,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,2328,Disamis,1,1,1,1
15_31,15,Pilot-1,31,1,peppers,Invalid Filler,Dimatis*,2,NA,2168,Dimatis,0,0,1,1
15_32,15,Pilot-1,32,1,tracks,Homonymy,Darii,2,NA,4504,Darii,0,0,1,1
15_33,15,Pilot-1,33,1,singers,Valid Filler,Darii,2,NA,2776,Darii,1,1,1,1
15_34,15,Pilot-1,34,1,foundations,Homonymy,Dimatis,2,NA,2752,Dimatis,0,0,1,1
15_35,15,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,2816,Barbara,0,1,1,1
15_36,15,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,2200,Darii,1,1,1,1
15_37,15,Pilot-1,37,1,steaks,Invalid Filler,Disamis*,2,NA,2552,Disamis,0,0,1,1
15_38,15,Pilot-1,38,1,examinations,Polysemy,Disamis,2,NA,2640,Disamis,0,0,1,1
15_39,15,Pilot-1,39,0,admissions,Homonymy,Barbara,2,NA,2360,Barbara,0,1,1,1
15_40,15,Pilot-1,40,1,sandwiches,Polysemy,Darii,2,NA,1384,Darii,0,0,1,1
15_41,15,Pilot-1,41,1,chickens,Polysemy,Datisi,2,NA,1536,Datisi,0,0,1,1
15_42,15,Pilot-1,42,0,dinosaurs,Valid Filler,Barbara,2,NA,2320,Barbara,1,0,1,1
15_43,15,Pilot-1,43,1,colors,Invalid Filler,Disamis*,2,NA,1952,Disamis,0,0,1,1
15_44,15,Pilot-1,44,1,mothers,Invalid Filler,Darii*,2,NA,1784,Darii,0,0,1,1
15_45,15,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,1680,Dimatis,1,1,1,1
15_46,15,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,3207,Disamis,0,1,1,1
15_47,15,Pilot-1,47,1,statues,Valid Filler,Datisi,2,NA,2192,Datisi,1,1,1,1
15_48,15,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,2696,Barbara,0,1,1,1
15_49,15,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,2256,Barbara,0,1,1,1
15_50,15,Pilot-1,50,1,dresses,Invalid Filler,Darii*,2,NA,2336,Darii,0,0,1,1
15_51,15,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,2376,Barbara,0,1,1,1
15_52,15,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,1576,Dimatis,1,1,1,1
15_53,15,Pilot-1,53,1,spices,Invalid Filler,Dimatis*,2,NA,2024,Dimatis,0,0,1,1
15_54,15,Pilot-1,54,1,panels,Homonymy,Datisi,2,NA,2784,Datisi,0,0,1,1
15_55,15,Pilot-1,55,1,thieves,Invalid Filler,Dimatis*,2,NA,2120,Dimatis,0,0,1,1
15_56,15,Pilot-1,56,1,funerals,Invalid Filler,Datisi*,2,NA,1488,Datisi,0,0,1,1
15_57,15,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,1704,Disamis,1,1,1,1
15_58,15,Pilot-1,58,1,toilets,Invalid Filler,Disamis*,2,NA,1864,Disamis,0,0,1,1
15_59,15,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,1952,Barbara,0,1,1,1
15_60,15,Pilot-1,60,1,tapes,Homonymy,Darii,2,NA,1328,Darii,0,0,1,1
16_1,16,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,6582,Dimatis,0,1,0,0
16_2,16,Pilot-1,2,0,clocks,Invalid Filler,Barbara*,2,NA,3114,Barbara,0,1,0,0
16_3,16,Pilot-1,3,1,whales,Valid Filler,Barbara,2,NA,21032,Barbara,1,1,0,0
16_4,16,Pilot-1,4,0,antiques,Invalid Filler,Darii*,2,NA,4281,Darii,0,1,0,0
16_5,16,Pilot-1,5,1,classes,Polysemy,Disamis,2,NA,6065,Disamis,0,0,0,0
16_6,16,Pilot-1,6,1,negotiations,Valid Filler,Barbara,2,NA,5965,Barbara,1,1,0,0
16_7,16,Pilot-1,7,1,columns,Homonymy,Datisi,2,NA,3649,Datisi,0,0,0,0
16_8,16,Pilot-1,8,0,arms,Homonymy,Disamis,2,NA,15898,Disamis,0,1,0,0
16_9,16,Pilot-1,9,0,stones,Invalid Filler,Datisi*,2,NA,5165,Datisi,0,1,0,0
16_10,16,Pilot-1,10,1,phones,Valid Filler,Barbara,2,NA,3865,Barbara,1,1,0,0
16_11,16,Pilot-1,11,1,actors,Invalid Filler,Datisi*,2,NA,4432,Datisi,0,0,0,0
16_12,16,Pilot-1,12,1,oil,Polysemy,Datisi,2,NA,23231,Datisi,0,0,0,0
16_13,16,Pilot-1,13,0,sausages,Invalid Filler,Datisi*,2,NA,3001,Datisi,0,1,0,0
16_14,16,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,2500,Darii,1,1,0,0
16_15,16,Pilot-1,15,1,dates,Homonymy,Disamis,2,NA,2365,Disamis,0,0,0,0
16_16,16,Pilot-1,16,1,ponies,Valid Filler,Datisi,2,NA,2565,Datisi,1,1,0,0
16_17,16,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,2132,Disamis,1,1,0,0
16_18,16,Pilot-1,18,0,subscriptions,Polysemy,Darii,2,NA,2416,Darii,0,1,0,0
16_19,16,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,1866,Dimatis,1,1,0,0
16_20,16,Pilot-1,20,0,injuries,Invalid Filler,Dimatis*,2,NA,4031,Dimatis,0,1,0,0
16_21,16,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,2698,Datisi,1,1,0,0
16_22,16,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,1948,Datisi,1,1,0,0
16_23,16,Pilot-1,23,0,newspapers,Polysemy,Dimatis,2,NA,4032,Dimatis,0,1,0,0
16_24,16,Pilot-1,24,0,books,Polysemy,Dimatis,2,NA,3232,Dimatis,0,1,0,0
16_25,16,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,2165,Dimatis,1,1,0,0
16_26,16,Pilot-1,26,1,dances,Invalid Filler,Darii*,2,NA,3366,Darii,0,0,0,0
16_27,16,Pilot-1,27,1,clowns,Valid Filler,Darii,2,NA,2816,Darii,1,1,0,0
16_28,16,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,1781,Disamis,1,1,0,0
16_29,16,Pilot-1,29,0,dreams,Polysemy,Barbara,2,NA,1682,Barbara,0,1,0,0
16_30,16,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,2015,Disamis,1,1,0,0
16_31,16,Pilot-1,31,0,peppers,Invalid Filler,Dimatis*,2,NA,4581,Dimatis,0,1,0,0
16_32,16,Pilot-1,32,0,tracks,Homonymy,Darii,2,NA,19883,Darii,0,1,0,0
16_33,16,Pilot-1,33,1,singers,Valid Filler,Darii,2,NA,4999,Darii,1,1,0,0
16_34,16,Pilot-1,34,0,foundations,Homonymy,Dimatis,2,NA,2365,Dimatis,0,1,0,0
16_35,16,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,2032,Barbara,0,1,0,0
16_36,16,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,1531,Darii,1,1,0,0
16_37,16,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,2,NA,4065,Disamis,0,1,0,0
16_38,16,Pilot-1,38,1,examinations,Polysemy,Disamis,2,NA,2749,Disamis,0,0,0,0
16_39,16,Pilot-1,39,1,admissions,Homonymy,Barbara,2,NA,5249,Barbara,0,0,0,0
16_40,16,Pilot-1,40,0,sandwiches,Polysemy,Darii,2,NA,2548,Darii,0,1,0,0
16_41,16,Pilot-1,41,0,chickens,Polysemy,Datisi,2,NA,2517,Datisi,0,1,0,0
16_42,16,Pilot-1,42,1,dinosaurs,Valid Filler,Barbara,2,NA,2412,Barbara,1,1,0,0
16_43,16,Pilot-1,43,0,colors,Invalid Filler,Disamis*,2,NA,2398,Disamis,0,1,0,0
16_44,16,Pilot-1,44,0,mothers,Invalid Filler,Darii*,2,NA,2266,Darii,0,1,0,0
16_45,16,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,3132,Dimatis,1,1,0,0
16_46,16,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,2432,Disamis,0,1,0,0
16_47,16,Pilot-1,47,1,statues,Valid Filler,Datisi,2,NA,2016,Datisi,1,1,0,0
16_48,16,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,3616,Barbara,0,1,0,0
16_49,16,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,2664,Barbara,0,1,0,0
16_50,16,Pilot-1,50,1,dresses,Invalid Filler,Darii*,2,NA,2115,Darii,0,0,0,0
16_51,16,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,3199,Barbara,0,1,0,0
16_52,16,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,1799,Dimatis,1,1,0,0
16_53,16,Pilot-1,53,1,spices,Invalid Filler,Dimatis*,2,NA,2499,Dimatis,0,0,0,0
16_54,16,Pilot-1,54,0,panels,Homonymy,Datisi,2,NA,3266,Datisi,0,1,0,0
16_55,16,Pilot-1,55,1,thieves,Invalid Filler,Dimatis*,2,NA,4232,Dimatis,0,0,0,0
16_56,16,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,2,NA,2782,Datisi,0,1,0,0
16_57,16,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,2215,Disamis,1,1,0,0
16_58,16,Pilot-1,58,0,toilets,Invalid Filler,Disamis*,2,NA,3549,Disamis,0,1,0,0
16_59,16,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,1832,Barbara,0,1,0,0
16_60,16,Pilot-1,60,0,tapes,Homonymy,Darii,2,NA,2015,Darii,0,1,0,0
17_1,17,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,4064,Dimatis,0,1,0,0
17_2,17,Pilot-1,2,1,clocks,Invalid Filler,Barbara*,2,NA,3559,Barbara,0,0,0,0
17_3,17,Pilot-1,3,1,whales,Valid Filler,Barbara,2,NA,2456,Barbara,1,1,0,0
17_4,17,Pilot-1,4,1,antiques,Invalid Filler,Darii*,2,NA,2672,Darii,0,0,0,0
17_5,17,Pilot-1,5,1,classes,Polysemy,Disamis,2,NA,2992,Disamis,0,0,0,0
17_6,17,Pilot-1,6,1,negotiations,Valid Filler,Barbara,2,NA,4688,Barbara,1,1,0,0
17_7,17,Pilot-1,7,0,columns,Homonymy,Datisi,2,NA,3070,Datisi,0,1,0,0
17_8,17,Pilot-1,8,0,arms,Homonymy,Disamis,2,NA,2335,Disamis,0,1,0,0
17_9,17,Pilot-1,9,0,stones,Invalid Filler,Datisi*,2,NA,2983,Datisi,0,1,0,0
17_10,17,Pilot-1,10,1,phones,Valid Filler,Barbara,2,NA,2359,Barbara,1,1,0,0
17_11,17,Pilot-1,11,1,actors,Invalid Filler,Datisi*,2,NA,3093,Datisi,0,0,0,0
17_12,17,Pilot-1,12,1,oil,Polysemy,Datisi,2,NA,4762,Datisi,0,0,0,0
17_13,17,Pilot-1,13,1,sausages,Invalid Filler,Datisi*,2,NA,2991,Datisi,0,0,0,0
17_14,17,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,1983,Darii,1,1,0,0
17_15,17,Pilot-1,15,1,dates,Homonymy,Disamis,2,NA,5855,Disamis,0,0,0,0
17_16,17,Pilot-1,16,1,ponies,Valid Filler,Datisi,2,NA,2663,Datisi,1,1,0,0
17_17,17,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,2143,Disamis,1,1,0,0
17_18,17,Pilot-1,18,0,subscriptions,Polysemy,Darii,2,NA,1895,Darii,0,1,0,0
17_19,17,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,1903,Dimatis,1,1,0,0
17_20,17,Pilot-1,20,0,injuries,Invalid Filler,Dimatis*,2,NA,2735,Dimatis,0,1,0,0
17_21,17,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,1791,Datisi,1,1,0,0
17_22,17,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,1351,Datisi,1,1,0,0
17_23,17,Pilot-1,23,0,newspapers,Polysemy,Dimatis,2,NA,3823,Dimatis,0,1,0,0
17_24,17,Pilot-1,24,1,books,Polysemy,Dimatis,2,NA,5455,Dimatis,0,0,0,0
17_25,17,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,1511,Dimatis,1,1,0,0
17_26,17,Pilot-1,26,0,dances,Invalid Filler,Darii*,2,NA,2455,Darii,0,1,0,0
17_27,17,Pilot-1,27,1,clowns,Valid Filler,Darii,2,NA,3119,Darii,1,1,0,0
17_28,17,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,1503,Disamis,1,1,0,0
17_29,17,Pilot-1,29,0,dreams,Polysemy,Barbara,2,NA,1799,Barbara,0,1,0,0
17_30,17,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,3015,Disamis,1,1,0,0
17_31,17,Pilot-1,31,0,peppers,Invalid Filler,Dimatis*,2,NA,2167,Dimatis,0,1,0,0
17_32,17,Pilot-1,32,1,tracks,Homonymy,Darii,2,NA,3511,Darii,0,0,0,0
17_33,17,Pilot-1,33,1,singers,Valid Filler,Darii,2,NA,2855,Darii,1,1,0,0
17_34,17,Pilot-1,34,0,foundations,Homonymy,Dimatis,2,NA,2399,Dimatis,0,1,0,0
17_35,17,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,2831,Barbara,0,1,0,0
17_36,17,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,2439,Darii,1,1,0,0
17_37,17,Pilot-1,37,1,steaks,Invalid Filler,Disamis*,2,NA,3871,Disamis,0,0,0,0
17_38,17,Pilot-1,38,1,examinations,Polysemy,Disamis,2,NA,4079,Disamis,0,0,0,0
17_39,17,Pilot-1,39,0,admissions,Homonymy,Barbara,2,NA,2927,Barbara,0,1,0,0
17_40,17,Pilot-1,40,0,sandwiches,Polysemy,Darii,2,NA,1855,Darii,0,1,0,0
17_41,17,Pilot-1,41,0,chickens,Polysemy,Datisi,2,NA,2343,Datisi,0,1,0,0
17_42,17,Pilot-1,42,1,dinosaurs,Valid Filler,Barbara,2,NA,2271,Barbara,1,1,0,0
17_43,17,Pilot-1,43,0,colors,Invalid Filler,Disamis*,2,NA,3495,Disamis,0,1,0,0
17_44,17,Pilot-1,44,0,mothers,Invalid Filler,Darii*,2,NA,2343,Darii,0,1,0,0
17_45,17,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,3863,Dimatis,1,1,0,0
17_46,17,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,2175,Disamis,0,1,0,0
17_47,17,Pilot-1,47,1,statues,Valid Filler,Datisi,2,NA,3031,Datisi,1,1,0,0
17_48,17,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,2255,Barbara,0,1,0,0
17_49,17,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,2376,Barbara,0,1,0,0
17_50,17,Pilot-1,50,1,dresses,Invalid Filler,Darii*,2,NA,3583,Darii,0,0,0,0
17_51,17,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,4423,Barbara,0,1,0,0
17_52,17,Pilot-1,52,1,trucks,Valid Filler,Dimatis,2,NA,3368,Dimatis,1,1,0,0
17_53,17,Pilot-1,53,1,spices,Invalid Filler,Dimatis*,2,NA,2495,Dimatis,0,0,0,0
17_54,17,Pilot-1,54,0,panels,Homonymy,Datisi,2,NA,2279,Datisi,0,1,0,0
17_55,17,Pilot-1,55,1,thieves,Invalid Filler,Dimatis*,2,NA,8447,Dimatis,0,0,0,0
17_56,17,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,2,NA,3064,Datisi,0,1,0,0
17_57,17,Pilot-1,57,1,burgers,Valid Filler,Disamis,2,NA,2719,Disamis,1,1,0,0
17_58,17,Pilot-1,58,0,toilets,Invalid Filler,Disamis*,2,NA,2472,Disamis,0,1,0,0
17_59,17,Pilot-1,59,0,buildings,Invalid Filler,Barbara*,2,NA,2024,Barbara,0,1,0,0
17_60,17,Pilot-1,60,0,tapes,Homonymy,Darii,2,NA,2647,Darii,0,1,0,0
18_1,18,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,10219,Datisi,1,1,0,0
18_2,18,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,13372,Disamis,1,1,0,0
18_3,18,Pilot-1,3,1,dresses,Invalid Filler,Darii*,1,NA,7960,Darii,0,0,0,0
